ID,NAME,CPU,MEM
1553471367,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471367,72c2041ec279,orderer.samtest.com,0.02%,10.02MiB
1553471369,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.738MiB
1553471369,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471369,de7483e29e6b,peer0.org1.samtest.com,1.58%,66.5MiB
1553471369,8030c344c3f3,peer1.org1.samtest.com,1.48%,64.66MiB
1553471369,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471369,72c2041ec279,orderer.samtest.com,0.01%,10.02MiB
1553471371,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.738MiB
1553471371,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471371,de7483e29e6b,peer0.org1.samtest.com,1.84%,66.5MiB
1553471371,8030c344c3f3,peer1.org1.samtest.com,1.89%,64.66MiB
1553471371,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471371,72c2041ec279,orderer.samtest.com,0.29%,10.03MiB
1553471373,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.742MiB
1553471373,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471373,de7483e29e6b,peer0.org1.samtest.com,1.41%,66.51MiB
1553471373,8030c344c3f3,peer1.org1.samtest.com,1.49%,64.66MiB
1553471373,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471373,72c2041ec279,orderer.samtest.com,0.01%,10.03MiB
1553471375,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.742MiB
1553471375,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471375,de7483e29e6b,peer0.org1.samtest.com,1.29%,66.51MiB
1553471375,8030c344c3f3,peer1.org1.samtest.com,1.40%,64.66MiB
1553471375,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471375,72c2041ec279,orderer.samtest.com,0.01%,10.03MiB
1553471377,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.18%,5.742MiB
1553471377,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.08%,5.797MiB
1553471377,de7483e29e6b,peer0.org1.samtest.com,3.92%,66.52MiB
1553471377,8030c344c3f3,peer1.org1.samtest.com,3.38%,64.66MiB
1553471377,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471377,72c2041ec279,orderer.samtest.com,0.30%,10.03MiB
1553471379,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.742MiB
1553471379,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471379,de7483e29e6b,peer0.org1.samtest.com,1.69%,66.52MiB
1553471379,8030c344c3f3,peer1.org1.samtest.com,1.68%,64.68MiB
1553471379,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471379,72c2041ec279,orderer.samtest.com,0.01%,10.04MiB
1553471381,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.742MiB
1553471381,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471381,de7483e29e6b,peer0.org1.samtest.com,1.24%,66.52MiB
1553471381,8030c344c3f3,peer1.org1.samtest.com,1.35%,64.68MiB
1553471381,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471381,72c2041ec279,orderer.samtest.com,0.01%,10.04MiB
1553471383,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.37%,5.742MiB
1553471383,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.42%,5.797MiB
1553471383,de7483e29e6b,peer0.org1.samtest.com,4.82%,66.54MiB
1553471383,8030c344c3f3,peer1.org1.samtest.com,5.13%,64.69MiB
1553471383,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471383,72c2041ec279,orderer.samtest.com,0.74%,10.04MiB
1553471385,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.742MiB
1553471385,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471385,de7483e29e6b,peer0.org1.samtest.com,1.32%,66.54MiB
1553471385,8030c344c3f3,peer1.org1.samtest.com,1.41%,64.69MiB
1553471385,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471385,72c2041ec279,orderer.samtest.com,0.01%,10.04MiB
1553471387,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.742MiB
1553471387,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.797MiB
1553471387,de7483e29e6b,peer0.org1.samtest.com,1.34%,66.54MiB
1553471387,8030c344c3f3,peer1.org1.samtest.com,1.38%,64.69MiB
1553471387,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471387,72c2041ec279,orderer.samtest.com,0.02%,10.04MiB
1553471389,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.53%,5.746MiB
1553471389,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.53%,5.801MiB
1553471389,de7483e29e6b,peer0.org1.samtest.com,5.23%,66.54MiB
1553471389,8030c344c3f3,peer1.org1.samtest.com,4.97%,64.71MiB
1553471389,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471389,72c2041ec279,orderer.samtest.com,0.83%,10.05MiB
1553471391,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.746MiB
1553471391,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.801MiB
1553471391,de7483e29e6b,peer0.org1.samtest.com,1.46%,66.54MiB
1553471391,8030c344c3f3,peer1.org1.samtest.com,1.38%,64.71MiB
1553471391,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471391,72c2041ec279,orderer.samtest.com,0.02%,10.05MiB
1553471393,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.746MiB
1553471393,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.801MiB
1553471393,de7483e29e6b,peer0.org1.samtest.com,1.61%,66.54MiB
1553471393,8030c344c3f3,peer1.org1.samtest.com,1.60%,64.71MiB
1553471393,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471393,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471395,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.59%,5.75MiB
1553471395,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.55%,5.801MiB
1553471395,de7483e29e6b,peer0.org1.samtest.com,5.60%,66.56MiB
1553471395,8030c344c3f3,peer1.org1.samtest.com,5.49%,64.71MiB
1553471395,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471395,72c2041ec279,orderer.samtest.com,0.43%,10.05MiB
1553471397,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471397,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.801MiB
1553471397,de7483e29e6b,peer0.org1.samtest.com,1.06%,66.56MiB
1553471397,8030c344c3f3,peer1.org1.samtest.com,1.16%,64.71MiB
1553471397,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471397,72c2041ec279,orderer.samtest.com,0.02%,10.05MiB
1553471399,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471399,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.801MiB
1553471399,de7483e29e6b,peer0.org1.samtest.com,1.28%,66.56MiB
1553471399,8030c344c3f3,peer1.org1.samtest.com,1.25%,64.71MiB
1553471399,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471399,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471401,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.64%,5.75MiB
1553471401,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.72%,5.801MiB
1553471401,de7483e29e6b,peer0.org1.samtest.com,5.79%,66.56MiB
1553471401,8030c344c3f3,peer1.org1.samtest.com,5.91%,64.72MiB
1553471401,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471401,72c2041ec279,orderer.samtest.com,0.49%,10.05MiB
1553471404,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471404,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.801MiB
1553471404,de7483e29e6b,peer0.org1.samtest.com,1.64%,66.56MiB
1553471404,8030c344c3f3,peer1.org1.samtest.com,1.56%,64.72MiB
1553471404,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471404,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471406,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471406,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.801MiB
1553471406,de7483e29e6b,peer0.org1.samtest.com,1.23%,66.56MiB
1553471406,8030c344c3f3,peer1.org1.samtest.com,1.43%,64.72MiB
1553471406,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471406,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471408,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471408,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471408,de7483e29e6b,peer0.org1.samtest.com,1.47%,66.57MiB
1553471408,8030c344c3f3,peer1.org1.samtest.com,1.47%,64.73MiB
1553471408,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471408,72c2041ec279,orderer.samtest.com,0.03%,10.05MiB
1553471410,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471410,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471410,de7483e29e6b,peer0.org1.samtest.com,1.21%,66.57MiB
1553471410,8030c344c3f3,peer1.org1.samtest.com,1.26%,64.73MiB
1553471410,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471410,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471412,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.75MiB
1553471412,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471412,de7483e29e6b,peer0.org1.samtest.com,1.37%,66.57MiB
1553471412,8030c344c3f3,peer1.org1.samtest.com,1.38%,64.73MiB
1553471412,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471412,72c2041ec279,orderer.samtest.com,0.19%,10.05MiB
1553471414,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471414,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471414,de7483e29e6b,peer0.org1.samtest.com,1.60%,66.57MiB
1553471414,8030c344c3f3,peer1.org1.samtest.com,1.69%,64.73MiB
1553471414,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471414,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471416,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471416,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471416,de7483e29e6b,peer0.org1.samtest.com,1.37%,66.57MiB
1553471416,8030c344c3f3,peer1.org1.samtest.com,1.39%,64.73MiB
1553471416,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471416,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471418,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471418,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471418,de7483e29e6b,peer0.org1.samtest.com,1.78%,66.69MiB
1553471418,8030c344c3f3,peer1.org1.samtest.com,1.79%,64.73MiB
1553471418,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471418,72c2041ec279,orderer.samtest.com,0.31%,10.05MiB
1553471420,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471420,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471420,de7483e29e6b,peer0.org1.samtest.com,1.71%,66.58MiB
1553471420,8030c344c3f3,peer1.org1.samtest.com,1.57%,64.73MiB
1553471420,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471420,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471422,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471422,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.805MiB
1553471422,de7483e29e6b,peer0.org1.samtest.com,0.97%,66.58MiB
1553471422,8030c344c3f3,peer1.org1.samtest.com,1.06%,64.73MiB
1553471422,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471422,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471424,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.36%,5.754MiB
1553471424,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.56%,5.809MiB
1553471424,de7483e29e6b,peer0.org1.samtest.com,5.81%,66.59MiB
1553471424,8030c344c3f3,peer1.org1.samtest.com,5.29%,64.73MiB
1553471424,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471424,72c2041ec279,orderer.samtest.com,0.30%,10.05MiB
1553471426,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471426,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.809MiB
1553471426,de7483e29e6b,peer0.org1.samtest.com,1.40%,66.59MiB
1553471426,8030c344c3f3,peer1.org1.samtest.com,1.43%,64.73MiB
1553471426,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471426,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471428,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471428,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.809MiB
1553471428,de7483e29e6b,peer0.org1.samtest.com,1.32%,66.59MiB
1553471428,8030c344c3f3,peer1.org1.samtest.com,1.34%,64.73MiB
1553471428,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471428,72c2041ec279,orderer.samtest.com,0.01%,10.05MiB
1553471430,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.57%,5.754MiB
1553471430,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.61%,5.816MiB
1553471430,de7483e29e6b,peer0.org1.samtest.com,6.02%,66.59MiB
1553471430,8030c344c3f3,peer1.org1.samtest.com,6.02%,64.75MiB
1553471430,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471430,72c2041ec279,orderer.samtest.com,0.58%,10.06MiB
1553471432,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471432,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471432,de7483e29e6b,peer0.org1.samtest.com,1.19%,66.59MiB
1553471432,8030c344c3f3,peer1.org1.samtest.com,1.21%,64.75MiB
1553471432,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471432,72c2041ec279,orderer.samtest.com,0.02%,10.06MiB
1553471434,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471434,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471434,de7483e29e6b,peer0.org1.samtest.com,1.15%,66.59MiB
1553471434,8030c344c3f3,peer1.org1.samtest.com,1.16%,64.75MiB
1553471434,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471434,72c2041ec279,orderer.samtest.com,0.00%,10.06MiB
1553471436,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.07%,5.754MiB
1553471436,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.24%,5.816MiB
1553471436,de7483e29e6b,peer0.org1.samtest.com,1.70%,66.61MiB
1553471436,8030c344c3f3,peer1.org1.samtest.com,1.78%,64.76MiB
1553471436,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471436,72c2041ec279,orderer.samtest.com,0.41%,10.06MiB
1553471438,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471438,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471438,de7483e29e6b,peer0.org1.samtest.com,1.32%,66.61MiB
1553471438,8030c344c3f3,peer1.org1.samtest.com,1.43%,64.76MiB
1553471438,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471438,72c2041ec279,orderer.samtest.com,0.00%,10.06MiB
1553471440,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.754MiB
1553471440,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471440,de7483e29e6b,peer0.org1.samtest.com,1.53%,66.61MiB
1553471440,8030c344c3f3,peer1.org1.samtest.com,1.45%,64.76MiB
1553471440,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471440,72c2041ec279,orderer.samtest.com,0.16%,10.06MiB
1553471442,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471442,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471442,de7483e29e6b,peer0.org1.samtest.com,1.23%,66.62MiB
1553471442,8030c344c3f3,peer1.org1.samtest.com,1.29%,64.77MiB
1553471442,a3f82bf52fff,ca.org1.samtest.com,0.01%,4.66MiB
1553471442,72c2041ec279,orderer.samtest.com,0.01%,10.08MiB
1553471444,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471444,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471444,de7483e29e6b,peer0.org1.samtest.com,2.16%,35.68MiB
1553471444,8030c344c3f3,peer1.org1.samtest.com,1.74%,33.51MiB
1553471444,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471444,72c2041ec279,orderer.samtest.com,0.00%,10.08MiB
1553471446,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471446,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471446,de7483e29e6b,peer0.org1.samtest.com,1.73%,35.8MiB
1553471446,8030c344c3f3,peer1.org1.samtest.com,1.63%,33.51MiB
1553471446,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471446,72c2041ec279,orderer.samtest.com,0.28%,10.09MiB
1553471448,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471448,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471448,de7483e29e6b,peer0.org1.samtest.com,1.47%,35.69MiB
1553471448,8030c344c3f3,peer1.org1.samtest.com,1.50%,33.52MiB
1553471448,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471448,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471450,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471450,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471450,de7483e29e6b,peer0.org1.samtest.com,1.23%,35.69MiB
1553471450,8030c344c3f3,peer1.org1.samtest.com,1.26%,33.52MiB
1553471450,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471450,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471452,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471452,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.816MiB
1553471452,de7483e29e6b,peer0.org1.samtest.com,1.88%,35.69MiB
1553471452,8030c344c3f3,peer1.org1.samtest.com,2.36%,33.52MiB
1553471452,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471452,72c2041ec279,orderer.samtest.com,0.28%,10.09MiB
1553471454,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471454,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.824MiB
1553471454,de7483e29e6b,peer0.org1.samtest.com,1.51%,35.69MiB
1553471454,8030c344c3f3,peer1.org1.samtest.com,1.43%,33.52MiB
1553471454,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471454,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471456,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.762MiB
1553471456,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.824MiB
1553471456,de7483e29e6b,peer0.org1.samtest.com,1.42%,35.69MiB
1553471456,8030c344c3f3,peer1.org1.samtest.com,1.35%,33.52MiB
1553471456,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471456,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471458,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.40%,5.762MiB
1553471458,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.41%,5.828MiB
1553471458,de7483e29e6b,peer0.org1.samtest.com,4.45%,35.69MiB
1553471458,8030c344c3f3,peer1.org1.samtest.com,4.04%,33.52MiB
1553471458,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471458,72c2041ec279,orderer.samtest.com,0.27%,10.09MiB
1553471460,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.766MiB
1553471460,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.828MiB
1553471460,de7483e29e6b,peer0.org1.samtest.com,1.41%,35.7MiB
1553471460,8030c344c3f3,peer1.org1.samtest.com,1.50%,33.52MiB
1553471460,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471460,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471462,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.766MiB
1553471462,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.828MiB
1553471462,de7483e29e6b,peer0.org1.samtest.com,1.21%,35.7MiB
1553471462,8030c344c3f3,peer1.org1.samtest.com,1.21%,33.52MiB
1553471462,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471462,72c2041ec279,orderer.samtest.com,0.01%,10.09MiB
1553471464,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.50%,5.766MiB
1553471464,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.44%,5.832MiB
1553471464,de7483e29e6b,peer0.org1.samtest.com,4.45%,35.71MiB
1553471464,8030c344c3f3,peer1.org1.samtest.com,4.62%,33.54MiB
1553471464,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471464,72c2041ec279,orderer.samtest.com,0.71%,10.09MiB
1553471466,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.766MiB
1553471466,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.832MiB
1553471466,de7483e29e6b,peer0.org1.samtest.com,1.43%,35.71MiB
1553471466,8030c344c3f3,peer1.org1.samtest.com,1.43%,33.54MiB
1553471466,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471466,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471468,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.766MiB
1553471468,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.832MiB
1553471468,de7483e29e6b,peer0.org1.samtest.com,1.55%,35.71MiB
1553471468,8030c344c3f3,peer1.org1.samtest.com,1.61%,33.54MiB
1553471468,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471468,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471470,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.43%,5.766MiB
1553471470,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.73%,5.832MiB
1553471470,de7483e29e6b,peer0.org1.samtest.com,4.60%,35.71MiB
1553471470,8030c344c3f3,peer1.org1.samtest.com,4.60%,33.55MiB
1553471470,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471470,72c2041ec279,orderer.samtest.com,0.40%,10.09MiB
1553471472,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.766MiB
1553471472,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.832MiB
1553471472,de7483e29e6b,peer0.org1.samtest.com,1.32%,35.71MiB
1553471472,8030c344c3f3,peer1.org1.samtest.com,1.32%,33.55MiB
1553471472,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471472,72c2041ec279,orderer.samtest.com,0.01%,10.09MiB
1553471474,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.00%,5.766MiB
1553471474,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.00%,5.832MiB
1553471474,de7483e29e6b,peer0.org1.samtest.com,1.07%,35.71MiB
1553471474,8030c344c3f3,peer1.org1.samtest.com,1.06%,33.55MiB
1553471474,a3f82bf52fff,ca.org1.samtest.com,0.00%,4.66MiB
1553471474,72c2041ec279,orderer.samtest.com,0.00%,10.09MiB
1553471477,8a0876e06ef7,samtest-peer1.org1.samtest.com-samtest-service-3.21,0.36%,5.773MiB
1553471477,26f7d86706ab,samtest-peer0.org1.samtest.com-samtest-service-3.21,0.41%,5.832MiB
1553471477,de7483e29e6b,peer0.org1.samtest.com,3.59%,35.71MiB
