ID,NAME,CPU,MEM
1553484464,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484464,aeeba1eee378,peer1.org1.samtest.com,1.33%,39.93MiB
1553484464,2e606da987ec,peer0.org1.samtest.com,1.35%,59.16MiB
1553484464,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484464,d9a7e80322f6,orderer.samtest.com,0.00%,11.13MiB
1553484466,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.109MiB
1553484466,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484466,aeeba1eee378,peer1.org1.samtest.com,1.33%,39.93MiB
1553484466,2e606da987ec,peer0.org1.samtest.com,1.29%,59.16MiB
1553484466,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484466,d9a7e80322f6,orderer.samtest.com,0.00%,11.13MiB
1553484468,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.109MiB
1553484468,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484468,aeeba1eee378,peer1.org1.samtest.com,1.60%,39.94MiB
1553484468,2e606da987ec,peer0.org1.samtest.com,1.57%,59.18MiB
1553484468,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484468,d9a7e80322f6,orderer.samtest.com,0.00%,11.13MiB
1553484470,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.109MiB
1553484470,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484470,aeeba1eee378,peer1.org1.samtest.com,1.22%,39.94MiB
1553484470,2e606da987ec,peer0.org1.samtest.com,1.23%,59.18MiB
1553484470,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484470,d9a7e80322f6,orderer.samtest.com,0.00%,11.13MiB
1553484472,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.109MiB
1553484472,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484472,aeeba1eee378,peer1.org1.samtest.com,1.85%,39.95MiB
1553484472,2e606da987ec,peer0.org1.samtest.com,1.91%,59.18MiB
1553484472,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484472,d9a7e80322f6,orderer.samtest.com,0.31%,11.13MiB
1553484474,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.113MiB
1553484474,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484474,aeeba1eee378,peer1.org1.samtest.com,1.39%,39.97MiB
1553484474,2e606da987ec,peer0.org1.samtest.com,1.39%,59.19MiB
1553484474,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484474,d9a7e80322f6,orderer.samtest.com,0.00%,11.13MiB
1553484476,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.113MiB
1553484476,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484476,aeeba1eee378,peer1.org1.samtest.com,1.26%,39.97MiB
1553484476,2e606da987ec,peer0.org1.samtest.com,1.28%,59.19MiB
1553484476,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484476,d9a7e80322f6,orderer.samtest.com,0.00%,11.13MiB
1553484478,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.38%,6.117MiB
1553484478,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.37%,6.125MiB
1553484478,aeeba1eee378,peer1.org1.samtest.com,3.70%,39.98MiB
1553484478,2e606da987ec,peer0.org1.samtest.com,4.59%,59.2MiB
1553484478,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484478,d9a7e80322f6,orderer.samtest.com,0.28%,11.14MiB
1553484480,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484480,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484480,aeeba1eee378,peer1.org1.samtest.com,1.58%,39.98MiB
1553484480,2e606da987ec,peer0.org1.samtest.com,1.55%,59.2MiB
1553484480,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484480,d9a7e80322f6,orderer.samtest.com,0.00%,11.14MiB
1553484482,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484482,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484482,aeeba1eee378,peer1.org1.samtest.com,1.60%,39.98MiB
1553484482,2e606da987ec,peer0.org1.samtest.com,1.60%,59.2MiB
1553484482,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484482,d9a7e80322f6,orderer.samtest.com,0.01%,11.14MiB
1553484484,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.57%,6.117MiB
1553484484,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.60%,6.125MiB
1553484484,aeeba1eee378,peer1.org1.samtest.com,5.69%,40MiB
1553484484,2e606da987ec,peer0.org1.samtest.com,6.97%,59.23MiB
1553484484,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484484,d9a7e80322f6,orderer.samtest.com,0.74%,11.14MiB
1553484486,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484486,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484486,aeeba1eee378,peer1.org1.samtest.com,1.54%,40MiB
1553484486,2e606da987ec,peer0.org1.samtest.com,1.51%,59.23MiB
1553484486,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484486,d9a7e80322f6,orderer.samtest.com,0.01%,11.14MiB
1553484488,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484488,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484488,aeeba1eee378,peer1.org1.samtest.com,1.37%,40MiB
1553484488,2e606da987ec,peer0.org1.samtest.com,1.41%,59.23MiB
1553484488,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484488,d9a7e80322f6,orderer.samtest.com,0.00%,11.14MiB
1553484490,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.69%,6.117MiB
1553484490,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.65%,6.129MiB
1553484490,aeeba1eee378,peer1.org1.samtest.com,4.00%,40.02MiB
1553484490,2e606da987ec,peer0.org1.samtest.com,4.73%,59.24MiB
1553484490,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484490,d9a7e80322f6,orderer.samtest.com,0.64%,11.14MiB
1553484492,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484492,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.129MiB
1553484492,aeeba1eee378,peer1.org1.samtest.com,1.25%,40.02MiB
1553484492,2e606da987ec,peer0.org1.samtest.com,1.24%,59.24MiB
1553484492,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484492,d9a7e80322f6,orderer.samtest.com,0.01%,11.14MiB
1553484494,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484494,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.129MiB
1553484494,aeeba1eee378,peer1.org1.samtest.com,1.32%,40.02MiB
1553484494,2e606da987ec,peer0.org1.samtest.com,1.23%,59.24MiB
1553484494,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484494,d9a7e80322f6,orderer.samtest.com,0.01%,11.14MiB
1553484496,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.64%,6.117MiB
1553484496,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.60%,6.133MiB
1553484496,aeeba1eee378,peer1.org1.samtest.com,4.64%,40.04MiB
1553484496,2e606da987ec,peer0.org1.samtest.com,5.31%,59.26MiB
1553484496,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484496,d9a7e80322f6,orderer.samtest.com,0.59%,11.15MiB
1553484498,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484498,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.133MiB
1553484498,aeeba1eee378,peer1.org1.samtest.com,1.31%,40.04MiB
1553484498,2e606da987ec,peer0.org1.samtest.com,1.24%,59.26MiB
1553484498,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484498,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484500,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484500,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.133MiB
1553484500,aeeba1eee378,peer1.org1.samtest.com,1.42%,40.04MiB
1553484500,2e606da987ec,peer0.org1.samtest.com,1.46%,59.26MiB
1553484500,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484500,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484502,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.43%,6.117MiB
1553484502,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.41%,6.133MiB
1553484502,aeeba1eee378,peer1.org1.samtest.com,3.86%,40.05MiB
1553484502,2e606da987ec,peer0.org1.samtest.com,3.79%,59.27MiB
1553484502,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484502,d9a7e80322f6,orderer.samtest.com,0.62%,11.15MiB
1553484504,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484504,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.133MiB
1553484504,aeeba1eee378,peer1.org1.samtest.com,1.34%,40.05MiB
1553484504,2e606da987ec,peer0.org1.samtest.com,1.28%,59.27MiB
1553484504,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484504,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484506,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484506,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.133MiB
1553484506,aeeba1eee378,peer1.org1.samtest.com,1.28%,40.05MiB
1553484506,2e606da987ec,peer0.org1.samtest.com,1.27%,59.27MiB
1553484506,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484506,d9a7e80322f6,orderer.samtest.com,0.03%,11.15MiB
1553484508,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484508,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484508,aeeba1eee378,peer1.org1.samtest.com,1.33%,40.06MiB
1553484508,2e606da987ec,peer0.org1.samtest.com,1.30%,59.29MiB
1553484508,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484508,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484510,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484510,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484510,aeeba1eee378,peer1.org1.samtest.com,1.31%,40.06MiB
1553484510,2e606da987ec,peer0.org1.samtest.com,1.14%,59.29MiB
1553484510,f7e8c0cf3caa,ca.org1.samtest.com,0.01%,4.668MiB
1553484510,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484512,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484512,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484512,aeeba1eee378,peer1.org1.samtest.com,2.12%,40.06MiB
1553484512,2e606da987ec,peer0.org1.samtest.com,2.17%,59.29MiB
1553484512,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484512,d9a7e80322f6,orderer.samtest.com,0.33%,11.15MiB
1553484514,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484514,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484514,aeeba1eee378,peer1.org1.samtest.com,1.40%,40.08MiB
1553484514,2e606da987ec,peer0.org1.samtest.com,1.46%,59.3MiB
1553484514,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484514,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484516,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484516,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484516,aeeba1eee378,peer1.org1.samtest.com,1.46%,40.08MiB
1553484516,2e606da987ec,peer0.org1.samtest.com,1.51%,59.3MiB
1553484516,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484516,d9a7e80322f6,orderer.samtest.com,0.02%,11.15MiB
1553484518,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484518,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484518,aeeba1eee378,peer1.org1.samtest.com,2.05%,40.09MiB
1553484518,2e606da987ec,peer0.org1.samtest.com,2.18%,59.31MiB
1553484518,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484518,d9a7e80322f6,orderer.samtest.com,0.31%,11.15MiB
1553484521,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484521,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484521,aeeba1eee378,peer1.org1.samtest.com,1.59%,40.1MiB
1553484521,2e606da987ec,peer0.org1.samtest.com,1.55%,59.32MiB
1553484521,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484521,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484523,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484523,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484523,aeeba1eee378,peer1.org1.samtest.com,1.29%,40.1MiB
1553484523,2e606da987ec,peer0.org1.samtest.com,1.28%,59.32MiB
1553484523,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484523,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484525,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.62%,6.117MiB
1553484525,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.49%,6.137MiB
1553484525,aeeba1eee378,peer1.org1.samtest.com,4.83%,40.11MiB
1553484525,2e606da987ec,peer0.org1.samtest.com,5.84%,59.33MiB
1553484525,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484525,d9a7e80322f6,orderer.samtest.com,0.39%,11.15MiB
1553484527,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484527,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484527,aeeba1eee378,peer1.org1.samtest.com,1.33%,40.11MiB
1553484527,2e606da987ec,peer0.org1.samtest.com,1.34%,59.33MiB
1553484527,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484527,d9a7e80322f6,orderer.samtest.com,0.02%,11.15MiB
1553484529,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484529,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484529,aeeba1eee378,peer1.org1.samtest.com,1.48%,40.11MiB
1553484529,2e606da987ec,peer0.org1.samtest.com,1.38%,59.33MiB
1553484529,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484529,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484531,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.63%,6.117MiB
1553484531,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.81%,6.137MiB
1553484531,aeeba1eee378,peer1.org1.samtest.com,5.92%,40.13MiB
1553484531,2e606da987ec,peer0.org1.samtest.com,6.15%,59.35MiB
1553484531,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484531,d9a7e80322f6,orderer.samtest.com,0.72%,11.15MiB
1553484533,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484533,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484533,aeeba1eee378,peer1.org1.samtest.com,1.53%,40.13MiB
1553484533,2e606da987ec,peer0.org1.samtest.com,1.60%,59.35MiB
1553484533,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484533,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484535,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484535,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.137MiB
1553484535,aeeba1eee378,peer1.org1.samtest.com,1.11%,40.13MiB
1553484535,2e606da987ec,peer0.org1.samtest.com,1.10%,59.35MiB
1553484535,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484535,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484537,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.65%,6.117MiB
1553484537,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.74%,6.141MiB
1553484537,aeeba1eee378,peer1.org1.samtest.com,5.49%,40.15MiB
1553484537,2e606da987ec,peer0.org1.samtest.com,6.76%,59.37MiB
1553484537,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484537,d9a7e80322f6,orderer.samtest.com,0.61%,11.15MiB
1553484539,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484539,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.141MiB
1553484539,aeeba1eee378,peer1.org1.samtest.com,1.13%,40.15MiB
1553484539,2e606da987ec,peer0.org1.samtest.com,1.11%,59.37MiB
1553484539,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484539,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484541,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.117MiB
1553484541,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.141MiB
1553484541,aeeba1eee378,peer1.org1.samtest.com,1.34%,40.15MiB
1553484541,2e606da987ec,peer0.org1.samtest.com,1.25%,59.37MiB
1553484541,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484541,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484543,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.78%,6.121MiB
1553484543,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.75%,6.141MiB
1553484543,aeeba1eee378,peer1.org1.samtest.com,5.45%,40.16MiB
1553484543,2e606da987ec,peer0.org1.samtest.com,6.80%,59.38MiB
1553484543,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484543,d9a7e80322f6,orderer.samtest.com,0.60%,11.15MiB
1553484545,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484545,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.141MiB
1553484545,aeeba1eee378,peer1.org1.samtest.com,1.12%,40.16MiB
1553484545,2e606da987ec,peer0.org1.samtest.com,1.13%,59.38MiB
1553484545,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484545,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484547,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484547,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.141MiB
1553484547,aeeba1eee378,peer1.org1.samtest.com,1.29%,40.16MiB
1553484547,2e606da987ec,peer0.org1.samtest.com,1.30%,59.38MiB
1553484547,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484547,d9a7e80322f6,orderer.samtest.com,0.02%,11.15MiB
1553484549,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.56%,6.121MiB
1553484549,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.64%,6.145MiB
1553484549,aeeba1eee378,peer1.org1.samtest.com,5.27%,40.18MiB
1553484549,2e606da987ec,peer0.org1.samtest.com,5.00%,59.39MiB
1553484549,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484549,d9a7e80322f6,orderer.samtest.com,0.58%,11.15MiB
1553484551,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484551,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484551,aeeba1eee378,peer1.org1.samtest.com,1.15%,40.18MiB
1553484551,2e606da987ec,peer0.org1.samtest.com,1.17%,59.39MiB
1553484551,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484551,d9a7e80322f6,orderer.samtest.com,0.02%,11.15MiB
1553484553,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484553,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484553,aeeba1eee378,peer1.org1.samtest.com,1.57%,40.18MiB
1553484553,2e606da987ec,peer0.org1.samtest.com,1.44%,59.4MiB
1553484553,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484553,d9a7e80322f6,orderer.samtest.com,0.01%,11.15MiB
1553484555,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.47%,6.121MiB
1553484555,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.44%,6.145MiB
1553484555,aeeba1eee378,peer1.org1.samtest.com,3.96%,40.2MiB
1553484555,2e606da987ec,peer0.org1.samtest.com,3.68%,59.42MiB
1553484555,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484555,d9a7e80322f6,orderer.samtest.com,0.78%,11.16MiB
1553484557,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484557,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484557,aeeba1eee378,peer1.org1.samtest.com,1.51%,40.2MiB
1553484557,2e606da987ec,peer0.org1.samtest.com,1.54%,59.42MiB
1553484557,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484557,d9a7e80322f6,orderer.samtest.com,0.00%,11.16MiB
1553484559,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.121MiB
1553484559,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484559,aeeba1eee378,peer1.org1.samtest.com,1.22%,40.2MiB
1553484559,2e606da987ec,peer0.org1.samtest.com,1.18%,59.42MiB
1553484559,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484559,d9a7e80322f6,orderer.samtest.com,0.00%,11.16MiB
1553484561,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484561,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484561,aeeba1eee378,peer1.org1.samtest.com,1.53%,40.21MiB
1553484561,2e606da987ec,peer0.org1.samtest.com,1.51%,59.43MiB
1553484561,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484561,d9a7e80322f6,orderer.samtest.com,0.01%,11.16MiB
1553484563,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484563,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484563,aeeba1eee378,peer1.org1.samtest.com,1.06%,40.21MiB
1553484563,2e606da987ec,peer0.org1.samtest.com,1.06%,59.43MiB
1553484563,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484563,d9a7e80322f6,orderer.samtest.com,0.00%,11.16MiB
1553484565,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484565,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.145MiB
1553484565,aeeba1eee378,peer1.org1.samtest.com,1.95%,40.21MiB
1553484565,2e606da987ec,peer0.org1.samtest.com,1.94%,59.43MiB
1553484565,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484565,d9a7e80322f6,orderer.samtest.com,0.35%,11.16MiB
1553484567,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484567,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.148MiB
1553484567,aeeba1eee378,peer1.org1.samtest.com,1.38%,40.23MiB
1553484567,2e606da987ec,peer0.org1.samtest.com,1.44%,59.45MiB
1553484567,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484567,d9a7e80322f6,orderer.samtest.com,0.00%,11.16MiB
1553484569,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484569,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.148MiB
1553484569,aeeba1eee378,peer1.org1.samtest.com,1.39%,40.23MiB
1553484569,2e606da987ec,peer0.org1.samtest.com,1.32%,59.45MiB
1553484569,f7e8c0cf3caa,ca.org1.samtest.com,0.00%,4.668MiB
1553484569,d9a7e80322f6,orderer.samtest.com,0.00%,11.16MiB
1553484571,b65c1725b920,samtest-peer1.org1.samtest.com-samtest-service-3.23,0.00%,6.125MiB
1553484571,479a75e2a7a4,samtest-peer0.org1.samtest.com-samtest-service-3.23,0.00%,6.148MiB
1553484571,aeeba1eee378,peer1.org1.samtest.com,1.76%,40.23MiB
1553484571,2e606da987ec,peer0.org1.samtest.com,1.78%,59.45MiB
